impression_id,session_id,user_id,title_id,impression_ts,ad_network,updated_at
imp14667,sess2667,u5,t167,2025-01-28 19:57:29,mediagrid,2025-01-28 19:57:30
imp14668,sess2668,u5,t168,2025-01-28 19:36:56,streamads,2025-01-28 19:36:57
imp14669,sess2669,u6,t169,2025-01-28 20:54:23,adflow,2025-01-28 20:54:24
imp14670,sess2670,u7,t170,2025-01-28 20:10:10,sponsorx,2025-01-28 20:10:11
imp14671,sess2671,u8,t171,2025-01-28 20:35:57,mediagrid,2025-01-28 20:35:58
imp14672,sess2672,u9,t172,2025-01-28 20:07:54,streamads,2025-01-28 20:07:55
imp14673,sess2673,u10,t173,2025-01-28 20:35:51,adflow,2025-01-28 20:35:52
imp14674,sess2674,u1,t174,2025-01-28 21:59:48,sponsorx,2025-01-28 21:59:49
imp14675,sess2675,u2,t175,2025-01-28 21:54:55,mediagrid,2025-01-28 21:54:56
imp14676,sess2676,u3,t176,2025-01-28 22:32:02,streamads,2025-01-28 22:32:03
imp14677,sess2677,u4,t177,2025-01-28 23:51:09,adflow,2025-01-28 23:51:10
imp14678,sess2678,u5,t178,2025-01-28 23:06:26,sponsorx,2025-01-28 23:06:27
imp14679,sess2679,u5,t179,2025-01-28 21:55:03,mediagrid,2025-01-28 21:55:04
imp14680,sess2680,u6,t180,2025-01-28 22:13:10,streamads,2025-01-28 22:13:11
imp14681,sess2681,u7,t181,2025-01-28 22:44:07,adflow,2025-01-28 22:44:08
imp14682,sess2682,u8,t182,2025-01-28 22:54:14,sponsorx,2025-01-28 22:54:15
imp14683,sess2683,u9,t183,2025-01-28 22:51:11,mediagrid,2025-01-28 22:51:12
imp14684,sess2684,u10,t184,2025-01-28 23:33:08,streamads,2025-01-28 23:33:09
imp14685,sess2685,u1,t185,2025-01-28 23:58:55,adflow,2025-01-28 23:58:56
imp14686,sess2686,u2,t186,2025-01-28 23:35:22,sponsorx,2025-01-28 23:35:23
imp14687,sess2687,u3,t187,2025-01-29 00:54:59,mediagrid,2025-01-29 00:55:00
imp14688,sess2688,u4,t188,2025-01-29 00:45:06,streamads,2025-01-29 00:45:07
imp14689,sess2689,u5,t189,2025-01-29 01:08:23,adflow,2025-01-29 01:08:24
imp14690,sess2690,u5,t190,2025-01-29 01:43:50,sponsorx,2025-01-29 01:43:51
imp14691,sess2691,u6,t191,2025-01-29 02:10:27,mediagrid,2025-01-29 02:10:28
imp14692,sess2692,u7,t192,2025-01-29 02:07:14,streamads,2025-01-29 02:07:15
imp14693,sess2693,u8,t193,2025-01-29 03:14:01,adflow,2025-01-29 03:14:02
imp14694,sess2694,u9,t194,2025-01-29 03:22:58,sponsorx,2025-01-29 03:22:59
imp14695,sess2695,u10,t195,2025-01-29 02:13:05,mediagrid,2025-01-29 02:13:06
imp14696,sess2696,u1,t196,2025-01-29 04:07:02,streamads,2025-01-29 04:07:03
imp14697,sess2697,u2,t197,2025-01-29 04:28:09,adflow,2025-01-29 04:28:10
imp14698,sess2698,u3,t198,2025-01-29 02:55:26,sponsorx,2025-01-29 02:55:27
imp14699,sess2699,u4,t199,2025-01-29 04:33:33,mediagrid,2025-01-29 04:33:34
imp14700,sess2700,u5,t200,2025-01-29 03:01:10,streamads,2025-01-29 03:01:11
imp14701,sess2701,u5,t201,2025-01-29 03:37:47,adflow,2025-01-29 03:37:48
imp14702,sess2702,u6,t202,2025-01-29 04:02:44,sponsorx,2025-01-29 04:02:45
imp14703,sess2703,u7,t203,2025-01-29 03:46:51,mediagrid,2025-01-29 03:46:52
imp14704,sess2704,u8,t204,2025-01-29 04:26:58,streamads,2025-01-29 04:26:59
imp14705,sess2705,u9,t205,2025-01-29 04:35:35,adflow,2025-01-29 04:35:36
imp14706,sess2706,u10,t206,2025-01-29 05:11:02,sponsorx,2025-01-29 05:11:03
imp14707,sess2707,u1,t207,2025-01-29 05:37:09,mediagrid,2025-01-29 05:37:10
imp14708,sess2708,u2,t208,2025-01-29 05:45:46,streamads,2025-01-29 05:45:47
imp14709,sess2709,u3,t209,2025-01-29 05:56:43,adflow,2025-01-29 05:56:44
imp14710,sess2710,u4,t210,2025-01-29 06:57:50,sponsorx,2025-01-29 06:57:51
imp14711,sess2711,u5,t211,2025-01-29 06:51:17,mediagrid,2025-01-29 06:51:18
imp14712,sess2712,u5,t212,2025-01-29 06:38:54,streamads,2025-01-29 06:38:55
imp14713,sess2713,u6,t213,2025-01-29 07:50:31,adflow,2025-01-29 07:50:32
imp14714,sess2714,u7,t214,2025-01-29 06:30:28,sponsorx,2025-01-29 06:30:29
imp14715,sess2715,u8,t215,2025-01-29 08:11:15,mediagrid,2025-01-29 08:11:16
imp14716,sess2716,u9,t216,2025-01-29 08:50:12,streamads,2025-01-29 08:50:13
imp14717,sess2717,u10,t217,2025-01-29 08:06:19,adflow,2025-01-29 08:06:20
imp14718,sess2718,u1,t218,2025-01-29 08:04:26,sponsorx,2025-01-29 08:04:27
imp14719,sess2719,u2,t219,2025-01-29 08:44:33,mediagrid,2025-01-29 08:44:34
imp14720,sess2720,u3,t220,2025-01-29 10:06:40,streamads,2025-01-29 10:06:41
imp14721,sess2721,u4,t221,2025-01-29 09:23:57,adflow,2025-01-29 09:23:58
imp14722,sess2722,u5,t222,2025-01-29 08:51:54,sponsorx,2025-01-29 08:51:55
imp14723,sess2723,u5,t223,2025-01-29 08:59:11,mediagrid,2025-01-29 08:59:12
imp14724,sess2724,u6,t224,2025-01-29 09:37:38,streamads,2025-01-29 09:37:39
imp14725,sess2725,u7,t225,2025-01-29 09:39:05,adflow,2025-01-29 09:39:06
imp14726,sess2726,u8,t226,2025-01-29 09:40:12,sponsorx,2025-01-29 09:40:13
imp14727,sess2727,u9,t227,2025-01-29 10:06:19,mediagrid,2025-01-29 10:06:20
imp14728,sess2728,u10,t228,2025-01-29 11:03:06,streamads,2025-01-29 11:03:07
imp14729,sess2729,u1,t229,2025-01-29 11:06:33,adflow,2025-01-29 11:06:34
imp14730,sess2730,u2,t230,2025-01-29 11:32:20,sponsorx,2025-01-29 11:32:21
imp14731,sess2731,u3,t231,2025-01-29 11:38:27,mediagrid,2025-01-29 11:38:28
imp14732,sess2732,u4,t232,2025-01-29 12:16:44,streamads,2025-01-29 12:16:45
imp14733,sess2733,u5,t233,2025-01-29 11:25:21,adflow,2025-01-29 11:25:22
imp14734,sess2734,u5,t234,2025-01-29 11:57:58,sponsorx,2025-01-29 11:57:59
imp14735,sess2735,u6,t235,2025-01-29 11:59:45,mediagrid,2025-01-29 11:59:46
imp14736,sess2736,u7,t236,2025-01-29 13:11:32,streamads,2025-01-29 13:11:33
imp14737,sess2737,u8,t237,2025-01-29 13:24:29,adflow,2025-01-29 13:24:30
imp14738,sess2738,u9,t238,2025-01-29 14:33:26,sponsorx,2025-01-29 14:33:27
imp14739,sess2739,u10,t239,2025-01-29 14:15:33,mediagrid,2025-01-29 14:15:34
imp14740,sess2740,u1,t240,2025-01-29 14:39:40,streamads,2025-01-29 14:39:41
imp14741,sess2741,u2,t241,2025-01-29 15:45:47,adflow,2025-01-29 15:45:48
imp14742,sess2742,u3,t242,2025-01-29 14:50:04,sponsorx,2025-01-29 14:50:05
imp14743,sess2743,u4,t243,2025-01-29 13:53:11,mediagrid,2025-01-29 13:53:12
imp14744,sess2744,u5,t244,2025-01-29 14:18:28,streamads,2025-01-29 14:18:29
imp14745,sess2745,u5,t245,2025-01-29 14:16:15,adflow,2025-01-29 14:16:16
imp14746,sess2746,u6,t246,2025-01-29 14:45:32,sponsorx,2025-01-29 14:45:33
imp14747,sess2747,u7,t247,2025-01-29 14:55:59,mediagrid,2025-01-29 14:56:00
imp14748,sess2748,u8,t248,2025-01-29 15:49:36,streamads,2025-01-29 15:49:37
imp14749,sess2749,u9,t249,2025-01-29 16:02:13,adflow,2025-01-29 16:02:14
imp14750,sess2750,u10,t250,2025-01-29 15:47:30,sponsorx,2025-01-29 15:47:31
imp14751,sess2751,u1,t251,2025-01-29 16:15:07,mediagrid,2025-01-29 16:15:08
imp14752,sess2752,u2,t252,2025-01-29 16:43:04,streamads,2025-01-29 16:43:05
imp14753,sess2753,u3,t253,2025-01-29 16:29:21,adflow,2025-01-29 16:29:22
imp14754,sess2754,u4,t254,2025-01-29 18:07:38,sponsorx,2025-01-29 18:07:39
imp14755,sess2755,u5,t255,2025-01-29 18:08:15,mediagrid,2025-01-29 18:08:16
imp14756,sess2756,u5,t256,2025-01-29 17:41:02,streamads,2025-01-29 17:41:03
imp14757,sess2757,u6,t257,2025-01-29 18:23:49,adflow,2025-01-29 18:23:50
imp14758,sess2758,u7,t258,2025-01-29 18:10:46,sponsorx,2025-01-29 18:10:47
imp14759,sess2759,u8,t259,2025-01-29 18:53:43,mediagrid,2025-01-29 18:53:44
imp14760,sess2760,u9,t260,2025-01-29 18:12:50,streamads,2025-01-29 18:12:51
imp14761,sess2761,u10,t261,2025-01-29 20:40:47,adflow,2025-01-29 20:40:48
imp14762,sess2762,u1,t262,2025-01-29 18:57:04,sponsorx,2025-01-29 18:57:05
imp14763,sess2763,u2,t263,2025-01-29 20:22:11,mediagrid,2025-01-29 20:22:12
imp14764,sess2764,u3,t264,2025-01-29 19:41:28,streamads,2025-01-29 19:41:29
imp14765,sess2765,u4,t265,2025-01-29 19:31:05,adflow,2025-01-29 19:31:06
imp14766,sess2766,u5,t266,2025-01-29 19:31:22,sponsorx,2025-01-29 19:31:23
imp14767,sess2767,u5,t267,2025-01-29 20:04:19,mediagrid,2025-01-29 20:04:20
imp14768,sess2768,u6,t268,2025-01-29 20:31:56,streamads,2025-01-29 20:31:57
imp14769,sess2769,u7,t269,2025-01-29 20:35:13,adflow,2025-01-29 20:35:14
imp14770,sess2770,u8,t270,2025-01-29 20:43:30,sponsorx,2025-01-29 20:43:31
imp14771,sess2771,u9,t271,2025-01-29 21:04:27,mediagrid,2025-01-29 21:04:28
imp14772,sess2772,u10,t272,2025-01-29 21:27:54,streamads,2025-01-29 21:27:55
imp14773,sess2773,u1,t273,2025-01-29 22:11:41,adflow,2025-01-29 22:11:42
imp14774,sess2774,u2,t274,2025-01-29 22:33:48,sponsorx,2025-01-29 22:33:49
imp14775,sess2775,u3,t275,2025-01-29 21:52:15,mediagrid,2025-01-29 21:52:16
imp14776,sess2776,u4,t276,2025-01-29 22:48:42,streamads,2025-01-29 22:48:43
imp14777,sess2777,u5,t277,2025-01-29 23:34:19,adflow,2025-01-29 23:34:20
imp14778,sess2778,u5,t278,2025-01-29 23:48:06,sponsorx,2025-01-29 23:48:07
imp14779,sess2779,u6,t279,2025-01-29 23:09:03,mediagrid,2025-01-29 23:09:04
imp14780,sess2780,u7,t280,2025-01-29 23:26:00,streamads,2025-01-29 23:26:01
imp14781,sess2781,u8,t281,2025-01-30 00:38:57,adflow,2025-01-30 00:38:58
imp14782,sess2782,u9,t282,2025-01-30 00:24:04,sponsorx,2025-01-30 00:24:05
imp14783,sess2783,u10,t283,2025-01-30 00:51:11,mediagrid,2025-01-30 00:51:12
imp14784,sess2784,u1,t284,2025-01-30 02:00:18,streamads,2025-01-30 02:00:19
imp14785,sess2785,u2,t285,2025-01-30 01:06:35,adflow,2025-01-30 01:06:36
imp14786,sess2786,u3,t286,2025-01-30 00:43:32,sponsorx,2025-01-30 00:43:33
imp14787,sess2787,u4,t287,2025-01-30 00:52:19,mediagrid,2025-01-30 00:52:20
imp14788,sess2788,u5,t288,2025-01-30 01:17:36,streamads,2025-01-30 01:17:37
imp14789,sess2789,u5,t289,2025-01-30 01:54:13,adflow,2025-01-30 01:54:14
imp14790,sess2790,u6,t290,2025-01-30 01:31:00,sponsorx,2025-01-30 01:31:01
imp14791,sess2791,u7,t291,2025-01-30 02:12:47,mediagrid,2025-01-30 02:12:48
imp14792,sess2792,u8,t292,2025-01-30 02:57:24,streamads,2025-01-30 02:57:25
imp14793,sess2793,u9,t293,2025-01-30 03:10:41,adflow,2025-01-30 03:10:42
imp14794,sess2794,u10,t294,2025-01-30 02:46:28,sponsorx,2025-01-30 02:46:29
imp14795,sess2795,u1,t295,2025-01-30 03:31:25,mediagrid,2025-01-30 03:31:26
imp14796,sess2796,u2,t296,2025-01-30 03:32:42,streamads,2025-01-30 03:32:43
imp14797,sess2797,u3,t297,2025-01-30 03:47:09,adflow,2025-01-30 03:47:10
imp14798,sess2798,u4,t298,2025-01-30 03:53:46,sponsorx,2025-01-30 03:53:47
imp14799,sess2799,u5,t299,2025-01-30 05:24:23,mediagrid,2025-01-30 05:24:24
imp14800,sess2800,u5,t300,2025-01-30 04:19:20,streamads,2025-01-30 04:19:21
imp14801,sess2801,u6,t301,2025-01-30 06:17:07,adflow,2025-01-30 06:17:08
imp14802,sess2802,u7,t302,2025-01-30 04:57:14,sponsorx,2025-01-30 04:57:15
imp14803,sess2803,u8,t303,2025-01-30 06:40:11,mediagrid,2025-01-30 06:40:12
imp14804,sess2804,u9,t304,2025-01-30 06:51:18,streamads,2025-01-30 06:51:19
imp14805,sess2805,u10,t305,2025-01-30 07:44:25,adflow,2025-01-30 07:44:26
imp14806,sess2806,u1,t306,2025-01-30 06:37:42,sponsorx,2025-01-30 06:37:43
imp14807,sess2807,u2,t307,2025-01-30 05:58:59,mediagrid,2025-01-30 05:59:00
imp14808,sess2808,u3,t308,2025-01-30 06:12:26,streamads,2025-01-30 06:12:27
imp14809,sess2809,u4,t309,2025-01-30 06:19:33,adflow,2025-01-30 06:19:34
imp14810,sess2810,u5,t310,2025-01-30 06:41:00,sponsorx,2025-01-30 06:41:01
imp14811,sess2811,u5,t311,2025-01-30 06:45:57,mediagrid,2025-01-30 06:45:58
imp14812,sess2812,u6,t312,2025-01-30 07:36:14,streamads,2025-01-30 07:36:15
imp14813,sess2813,u7,t313,2025-01-30 07:24:41,adflow,2025-01-30 07:24:42
imp14814,sess2814,u8,t314,2025-01-30 08:15:38,sponsorx,2025-01-30 08:15:39
imp14815,sess2815,u9,t315,2025-01-30 07:51:15,mediagrid,2025-01-30 07:51:16
imp14816,sess2816,u10,t316,2025-01-30 08:53:02,streamads,2025-01-30 08:53:03
imp14817,sess2817,u1,t317,2025-01-30 09:31:09,adflow,2025-01-30 09:31:10
imp14818,sess2818,u2,t318,2025-01-30 09:03:36,sponsorx,2025-01-30 09:03:37
imp14819,sess2819,u3,t319,2025-01-30 10:14:03,mediagrid,2025-01-30 10:14:04
imp14820,sess2820,u4,t320,2025-01-30 09:22:50,streamads,2025-01-30 09:22:51
imp14821,sess2821,u5,t321,2025-01-30 09:41:37,adflow,2025-01-30 09:41:38
imp14822,sess2822,u5,t322,2025-01-30 11:10:24,sponsorx,2025-01-30 11:10:25
imp14823,sess2823,u6,t323,2025-01-30 11:38:21,mediagrid,2025-01-30 11:38:22
imp14824,sess2824,u7,t324,2025-01-30 10:44:28,streamads,2025-01-30 10:44:29
imp14825,sess2825,u8,t325,2025-01-30 10:32:35,adflow,2025-01-30 10:32:36
imp14826,sess2826,u9,t326,2025-01-30 11:02:42,sponsorx,2025-01-30 11:02:43
imp14827,sess2827,u10,t327,2025-01-30 12:14:49,mediagrid,2025-01-30 12:14:50
imp14828,sess2828,u1,t328,2025-01-30 11:23:06,streamads,2025-01-30 11:23:07
imp14829,sess2829,u2,t329,2025-01-30 11:26:13,adflow,2025-01-30 11:26:14
imp14830,sess2830,u3,t330,2025-01-30 11:46:10,sponsorx,2025-01-30 11:46:11
imp14831,sess2831,u4,t331,2025-01-30 11:56:07,mediagrid,2025-01-30 11:56:08
imp14832,sess2832,u5,t332,2025-01-30 12:29:04,streamads,2025-01-30 12:29:05
imp14833,sess2833,u5,t333,2025-01-30 13:02:51,adflow,2025-01-30 13:02:52
imp14834,sess2834,u6,t334,2025-01-30 12:39:58,sponsorx,2025-01-30 12:39:59
imp14835,sess2835,u7,t335,2025-01-30 12:51:45,mediagrid,2025-01-30 12:51:46
imp14836,sess2836,u8,t336,2025-01-30 13:26:02,streamads,2025-01-30 13:26:03
imp14837,sess2837,u9,t337,2025-01-30 13:19:49,adflow,2025-01-30 13:19:50
imp14838,sess2838,u10,t338,2025-01-30 14:21:46,sponsorx,2025-01-30 14:21:47
imp14839,sess2839,u1,t339,2025-01-30 14:38:03,mediagrid,2025-01-30 14:38:04
imp14840,sess2840,u2,t340,2025-01-30 15:06:30,streamads,2025-01-30 15:06:31
imp14841,sess2841,u3,t341,2025-01-30 15:26:07,adflow,2025-01-30 15:26:08
imp14842,sess2842,u4,t342,2025-01-30 15:15:54,sponsorx,2025-01-30 15:15:55
imp14843,sess2843,u5,t343,2025-01-30 16:15:41,mediagrid,2025-01-30 16:15:42
imp14844,sess2844,u5,t344,2025-01-30 16:17:38,streamads,2025-01-30 16:17:39
imp14845,sess2845,u6,t345,2025-01-30 17:15:35,adflow,2025-01-30 17:15:36
imp14846,sess2846,u7,t346,2025-01-30 16:47:42,sponsorx,2025-01-30 16:47:43
imp14847,sess2847,u8,t347,2025-01-30 17:01:49,mediagrid,2025-01-30 17:01:50
imp14848,sess2848,u9,t348,2025-01-30 17:57:56,streamads,2025-01-30 17:57:57
imp14849,sess2849,u10,t349,2025-01-30 16:53:13,adflow,2025-01-30 16:53:14
imp14850,sess2850,u1,t350,2025-01-30 16:44:20,sponsorx,2025-01-30 16:44:21
imp14851,sess2851,u2,t351,2025-01-30 16:52:57,mediagrid,2025-01-30 16:52:58
imp14852,sess2852,u3,t352,2025-01-30 17:23:44,streamads,2025-01-30 17:23:45
imp14853,sess2853,u4,t353,2025-01-30 17:27:41,adflow,2025-01-30 17:27:42
imp14854,sess2854,u5,t354,2025-01-30 17:53:48,sponsorx,2025-01-30 17:53:49
imp14855,sess2855,u5,t355,2025-01-30 17:48:25,mediagrid,2025-01-30 17:48:26
imp14856,sess2856,u6,t356,2025-01-30 18:09:52,streamads,2025-01-30 18:09:53
imp14857,sess2857,u7,t357,2025-01-30 18:21:59,adflow,2025-01-30 18:22:00
imp14858,sess2858,u8,t358,2025-01-30 19:32:26,sponsorx,2025-01-30 19:32:27
imp14859,sess2859,u9,t359,2025-01-30 19:36:23,mediagrid,2025-01-30 19:36:24
imp14860,sess2860,u10,t360,2025-01-30 19:00:40,streamads,2025-01-30 19:00:41
imp14861,sess2861,u1,t361,2025-01-30 20:16:57,adflow,2025-01-30 20:16:58
imp14862,sess2862,u2,t362,2025-01-30 19:57:34,sponsorx,2025-01-30 19:57:35
imp14863,sess2863,u3,t363,2025-01-30 21:02:11,mediagrid,2025-01-30 21:02:12
imp14864,sess2864,u4,t364,2025-01-30 21:32:58,streamads,2025-01-30 21:32:59
imp14865,sess2865,u5,t365,2025-01-30 21:08:55,adflow,2025-01-30 21:08:56
imp14866,sess2866,u5,t366,2025-01-30 21:40:52,sponsorx,2025-01-30 21:40:53
imp14867,sess2867,u6,t367,2025-01-30 20:49:59,mediagrid,2025-01-30 20:50:00
imp14868,sess2868,u7,t368,2025-01-30 23:06:56,streamads,2025-01-30 23:06:57
imp14869,sess2869,u8,t369,2025-01-30 23:47:03,adflow,2025-01-30 23:47:04
imp14870,sess2870,u9,t370,2025-01-30 22:29:20,sponsorx,2025-01-30 22:29:21
imp14871,sess2871,u10,t371,2025-01-31 00:26:27,mediagrid,2025-01-31 00:26:28
imp14872,sess2872,u1,t372,2025-01-30 22:19:04,streamads,2025-01-30 22:19:05
imp14873,sess2873,u2,t373,2025-01-30 22:29:11,adflow,2025-01-30 22:29:12
imp14874,sess2874,u3,t374,2025-01-30 22:46:38,sponsorx,2025-01-30 22:46:39
imp14875,sess2875,u4,t375,2025-01-30 23:11:55,mediagrid,2025-01-30 23:11:56
imp14876,sess2876,u5,t376,2025-01-30 23:50:52,streamads,2025-01-30 23:50:53
imp14877,sess2877,u5,t377,2025-01-31 00:09:59,adflow,2025-01-31 00:10:00
imp14878,sess2878,u6,t378,2025-01-30 23:53:56,sponsorx,2025-01-30 23:53:57
imp14879,sess2879,u7,t379,2025-01-31 00:56:13,mediagrid,2025-01-31 00:56:14
imp14880,sess2880,u8,t380,2025-01-31 01:15:00,streamads,2025-01-31 01:15:01
imp14881,sess2881,u9,t381,2025-01-31 01:14:07,adflow,2025-01-31 01:14:08
imp14882,sess2882,u10,t382,2025-01-31 01:45:24,sponsorx,2025-01-31 01:45:25
imp14883,sess2883,u1,t383,2025-01-31 00:47:01,mediagrid,2025-01-31 00:47:02
imp14884,sess2884,u2,t384,2025-01-31 01:12:38,streamads,2025-01-31 01:12:39
imp14885,sess2885,u3,t385,2025-01-31 03:02:15,adflow,2025-01-31 03:02:16
imp14886,sess2886,u4,t386,2025-01-31 02:12:12,sponsorx,2025-01-31 02:12:13
imp14887,sess2887,u5,t387,2025-01-31 02:18:09,mediagrid,2025-01-31 02:18:10
imp14888,sess2888,u5,t388,2025-01-31 03:20:06,streamads,2025-01-31 03:20:07
imp14889,sess2889,u6,t389,2025-01-31 02:55:13,adflow,2025-01-31 02:55:14
imp14890,sess2890,u7,t390,2025-01-31 03:12:20,sponsorx,2025-01-31 03:12:21
imp14891,sess2891,u8,t391,2025-01-31 04:11:27,mediagrid,2025-01-31 04:11:28
imp14892,sess2892,u9,t392,2025-01-31 03:08:44,streamads,2025-01-31 03:08:45
imp14893,sess2893,u10,t393,2025-01-31 03:32:21,adflow,2025-01-31 03:32:22
imp14894,sess2894,u1,t394,2025-01-31 03:57:28,sponsorx,2025-01-31 03:57:29
imp14895,sess2895,u2,t395,2025-01-31 04:09:05,mediagrid,2025-01-31 04:09:06
imp14896,sess2896,u3,t396,2025-01-31 04:24:22,streamads,2025-01-31 04:24:23
imp14897,sess2897,u4,t397,2025-01-31 04:20:49,adflow,2025-01-31 04:20:50
imp14898,sess2898,u5,t398,2025-01-31 05:00:26,sponsorx,2025-01-31 05:00:27
imp14899,sess2899,u5,t399,2025-01-31 04:59:03,mediagrid,2025-01-31 04:59:04
imp14900,sess2900,u6,t400,2025-01-31 05:40:10,streamads,2025-01-31 05:40:11
imp14901,sess2901,u7,t401,2025-01-31 06:00:47,adflow,2025-01-31 06:00:48
imp14902,sess2902,u8,t402,2025-01-31 06:21:44,sponsorx,2025-01-31 06:21:45
imp14903,sess2903,u9,t403,2025-01-31 06:01:01,mediagrid,2025-01-31 06:01:02
imp14904,sess2904,u10,t404,2025-01-31 07:32:18,streamads,2025-01-31 07:32:19
imp14905,sess2905,u1,t405,2025-01-31 07:25:55,adflow,2025-01-31 07:25:56
imp14906,sess2906,u2,t406,2025-01-31 06:51:42,sponsorx,2025-01-31 06:51:43
imp14907,sess2907,u3,t407,2025-01-31 07:27:29,mediagrid,2025-01-31 07:27:30
imp14908,sess2908,u4,t408,2025-01-31 07:07:26,streamads,2025-01-31 07:07:27
imp14909,sess2909,u5,t409,2025-01-31 07:43:23,adflow,2025-01-31 07:43:24
imp14910,sess2910,u5,t410,2025-01-31 09:15:20,sponsorx,2025-01-31 09:15:21
imp14911,sess2911,u6,t411,2025-01-31 09:16:27,mediagrid,2025-01-31 09:16:28
imp14912,sess2912,u7,t412,2025-01-31 09:59:34,streamads,2025-01-31 09:59:35
imp14913,sess2913,u8,t413,2025-01-31 08:43:51,adflow,2025-01-31 08:43:52
imp14914,sess2914,u9,t414,2025-01-31 10:43:58,sponsorx,2025-01-31 10:43:59
imp14915,sess2915,u10,t415,2025-01-31 08:54:15,mediagrid,2025-01-31 08:54:16
imp14916,sess2916,u1,t416,2025-01-31 09:30:12,streamads,2025-01-31 09:30:13
imp14917,sess2917,u2,t417,2025-01-31 09:49:09,adflow,2025-01-31 09:49:10
imp14918,sess2918,u3,t418,2025-01-31 10:02:46,sponsorx,2025-01-31 10:02:47
imp14919,sess2919,u4,t419,2025-01-31 09:52:03,mediagrid,2025-01-31 09:52:04
imp14920,sess2920,u5,t420,2025-01-31 10:46:10,streamads,2025-01-31 10:46:11
imp14921,sess2921,u5,t421,2025-01-31 11:00:07,adflow,2025-01-31 11:00:08
imp14922,sess2922,u6,t422,2025-01-31 11:16:34,sponsorx,2025-01-31 11:16:35
imp14923,sess2923,u7,t423,2025-01-31 11:53:21,mediagrid,2025-01-31 11:53:22
imp14924,sess2924,u8,t424,2025-01-31 12:08:28,streamads,2025-01-31 12:08:29
imp14925,sess2925,u9,t425,2025-01-31 11:19:55,adflow,2025-01-31 11:19:56
imp14926,sess2926,u10,t426,2025-01-31 12:09:22,sponsorx,2025-01-31 12:09:23
imp14927,sess2927,u1,t427,2025-01-31 12:47:59,mediagrid,2025-01-31 12:48:00
imp14928,sess2928,u2,t428,2025-01-31 12:54:46,streamads,2025-01-31 12:54:47
imp14929,sess2929,u3,t429,2025-01-31 14:11:33,adflow,2025-01-31 14:11:34
imp14930,sess2930,u4,t430,2025-01-31 14:28:30,sponsorx,2025-01-31 14:28:31
imp14931,sess2931,u5,t431,2025-01-31 13:24:37,mediagrid,2025-01-31 13:24:38
imp14932,sess2932,u5,t432,2025-01-31 13:02:44,streamads,2025-01-31 13:02:45
imp14933,sess2933,u6,t433,2025-01-31 13:22:51,adflow,2025-01-31 13:22:52
imp14934,sess2934,u7,t434,2025-01-31 14:24:58,sponsorx,2025-01-31 14:24:59
imp14935,sess2935,u8,t435,2025-01-31 16:09:05,mediagrid,2025-01-31 16:09:06
imp14936,sess2936,u9,t436,2025-01-31 14:18:42,streamads,2025-01-31 14:18:43
imp14937,sess2937,u10,t437,2025-01-31 14:28:19,adflow,2025-01-31 14:28:20
imp14938,sess2938,u1,t438,2025-01-31 14:32:36,sponsorx,2025-01-31 14:32:37
imp14939,sess2939,u2,t439,2025-01-31 14:48:13,mediagrid,2025-01-31 14:48:14
imp14940,sess2940,u3,t440,2025-01-31 15:43:40,streamads,2025-01-31 15:43:41
imp14941,sess2941,u4,t441,2025-01-31 15:21:37,adflow,2025-01-31 15:21:38
imp14942,sess2942,u5,t442,2025-01-31 15:52:14,sponsorx,2025-01-31 15:52:15
imp14943,sess2943,u5,t443,2025-01-31 15:51:31,mediagrid,2025-01-31 15:51:32
imp14944,sess2944,u6,t444,2025-01-31 16:31:08,streamads,2025-01-31 16:31:09
imp14945,sess2945,u7,t445,2025-01-31 17:09:05,adflow,2025-01-31 17:09:06
imp14946,sess2946,u8,t446,2025-01-31 17:03:22,sponsorx,2025-01-31 17:03:23
imp14947,sess2947,u9,t447,2025-01-31 17:10:49,mediagrid,2025-01-31 17:10:50
imp14948,sess2948,u10,t448,2025-01-31 17:10:26,streamads,2025-01-31 17:10:27
imp14949,sess2949,u1,t449,2025-01-31 18:34:03,adflow,2025-01-31 18:34:04
imp14950,sess2950,u2,t450,2025-01-31 19:21:50,sponsorx,2025-01-31 19:21:51
imp14951,sess2951,u3,t451,2025-01-31 19:12:47,mediagrid,2025-01-31 19:12:48
imp14952,sess2952,u4,t452,2025-01-31 19:59:44,streamads,2025-01-31 19:59:45
imp14953,sess2953,u5,t453,2025-01-31 19:21:51,adflow,2025-01-31 19:21:52
imp14954,sess2954,u5,t454,2025-01-31 19:25:58,sponsorx,2025-01-31 19:25:59
imp14955,sess2955,u6,t455,2025-01-31 20:12:05,mediagrid,2025-01-31 20:12:06
imp14956,sess2956,u7,t456,2025-01-31 21:40:12,streamads,2025-01-31 21:40:13
imp14957,sess2957,u8,t457,2025-01-31 21:01:29,adflow,2025-01-31 21:01:30
imp14958,sess2958,u9,t458,2025-01-31 19:31:36,sponsorx,2025-01-31 19:31:37
imp14959,sess2959,u10,t459,2025-01-31 20:16:23,mediagrid,2025-01-31 20:16:24
imp14960,sess2960,u1,t460,2025-01-31 20:23:50,streamads,2025-01-31 20:23:51
imp14961,sess2961,u2,t461,2025-01-31 21:01:37,adflow,2025-01-31 21:01:38
imp14962,sess2962,u3,t462,2025-01-31 20:51:04,sponsorx,2025-01-31 20:51:05
imp14963,sess2963,u4,t463,2025-01-31 21:26:21,mediagrid,2025-01-31 21:26:22
