click_id,impression_id,click_ts,updated_at
clk3624,imp3624,2025-02-07 18:03:07,2025-02-07 18:03:09
clk3625,imp3625,2025-02-07 18:54:05,2025-02-07 18:54:07
clk3626,imp3626,2025-02-07 18:37:43,2025-02-07 18:37:45
clk3627,imp3627,2025-02-07 18:46:31,2025-02-07 18:46:33
clk3628,imp3628,2025-02-07 20:05:19,2025-02-07 20:05:21
clk3629,imp3629,2025-02-07 20:08:27,2025-02-07 20:08:29
clk3630,imp3630,2025-02-07 19:33:45,2025-02-07 19:33:47
clk3631,imp3631,2025-02-07 20:53:53,2025-02-07 20:53:55
clk3632,imp3632,2025-02-07 21:22:11,2025-02-07 21:22:13
clk3633,imp3633,2025-02-07 20:37:39,2025-02-07 20:37:41
clk3634,imp3634,2025-02-07 21:54:57,2025-02-07 21:54:59
clk3635,imp3635,2025-02-07 21:45:25,2025-02-07 21:45:27
clk3636,imp3636,2025-02-07 21:49:53,2025-02-07 21:49:55
clk3637,imp3637,2025-02-07 22:08:21,2025-02-07 22:08:23
clk3638,imp3638,2025-02-07 22:40:49,2025-02-07 22:40:51
clk3639,imp3639,2025-02-07 23:27:17,2025-02-07 23:27:19
clk3640,imp3640,2025-02-08 00:27:45,2025-02-08 00:27:47
clk3641,imp3641,2025-02-07 23:05:23,2025-02-07 23:05:25
clk3642,imp3642,2025-02-08 00:26:51,2025-02-08 00:26:53
clk3643,imp3643,2025-02-07 23:03:09,2025-02-07 23:03:11
clk3644,imp3644,2025-02-07 23:21:17,2025-02-07 23:21:19
clk3645,imp3645,2025-02-07 23:34:15,2025-02-07 23:34:17
clk3646,imp3646,2025-02-08 00:02:03,2025-02-08 00:02:05
clk3647,imp3647,2025-02-07 23:48:31,2025-02-07 23:48:33
clk3648,imp3648,2025-02-08 00:17:09,2025-02-08 00:17:11
clk3649,imp3649,2025-02-08 01:06:57,2025-02-08 01:06:59
clk3650,imp3650,2025-02-08 00:46:15,2025-02-08 00:46:17
clk3651,imp3651,2025-02-08 01:08:23,2025-02-08 01:08:25
clk3652,imp3652,2025-02-08 02:12:31,2025-02-08 02:12:33
clk3653,imp3653,2025-02-08 02:27:49,2025-02-08 02:27:51
clk3654,imp3654,2025-02-08 01:33:17,2025-02-08 01:33:19
clk3655,imp3655,2025-02-08 02:37:35,2025-02-08 02:37:37
clk3656,imp3656,2025-02-08 02:18:03,2025-02-08 02:18:05
clk3657,imp3657,2025-02-08 04:11:21,2025-02-08 04:11:23
clk3658,imp3658,2025-02-08 04:26:49,2025-02-08 04:26:51
clk3659,imp3659,2025-02-08 04:56:17,2025-02-08 04:56:19
clk3660,imp3660,2025-02-08 03:19:55,2025-02-08 03:19:57
clk3661,imp3661,2025-02-08 04:10:23,2025-02-08 04:10:25
clk3662,imp3662,2025-02-08 05:14:51,2025-02-08 05:14:53
clk3663,imp3663,2025-02-08 03:52:29,2025-02-08 03:52:31
clk3664,imp3664,2025-02-08 05:17:57,2025-02-08 05:17:59
clk3665,imp3665,2025-02-08 04:15:35,2025-02-08 04:15:37
clk3666,imp3666,2025-02-08 04:30:53,2025-02-08 04:30:55
clk3667,imp3667,2025-02-08 04:54:21,2025-02-08 04:54:23
clk3668,imp3668,2025-02-08 05:16:29,2025-02-08 05:16:31
clk3669,imp3669,2025-02-08 05:58:57,2025-02-08 05:58:59
clk3670,imp3670,2025-02-08 06:19:45,2025-02-08 06:19:47
clk3671,imp3671,2025-02-08 06:43:43,2025-02-08 06:43:45
clk3672,imp3672,2025-02-08 06:49:51,2025-02-08 06:49:53
clk3673,imp3673,2025-02-08 06:17:09,2025-02-08 06:17:11
clk3674,imp3674,2025-02-08 07:40:17,2025-02-08 07:40:19
clk3675,imp3675,2025-02-08 08:10:35,2025-02-08 08:10:37
clk3676,imp3676,2025-02-08 07:27:03,2025-02-08 07:27:05
clk3677,imp3677,2025-02-08 08:46:21,2025-02-08 08:46:23
clk3678,imp3678,2025-02-08 08:37:49,2025-02-08 08:37:51
clk3679,imp3679,2025-02-08 08:43:17,2025-02-08 08:43:19
clk3680,imp3680,2025-02-08 09:02:45,2025-02-08 09:02:47
clk3681,imp3681,2025-02-08 09:36:13,2025-02-08 09:36:15
clk3682,imp3682,2025-02-08 10:23:41,2025-02-08 10:23:43
clk3683,imp3683,2025-02-08 08:54:19,2025-02-08 08:54:21
clk3684,imp3684,2025-02-08 10:02:47,2025-02-08 10:02:49
clk3685,imp3685,2025-02-08 11:25:15,2025-02-08 11:25:17
clk3686,imp3686,2025-02-08 09:33:03,2025-02-08 09:33:05
clk3687,imp3687,2025-02-08 10:10:21,2025-02-08 10:10:23
clk3688,imp3688,2025-02-08 10:17:29,2025-02-08 10:17:31
clk3689,imp3689,2025-02-08 10:20:27,2025-02-08 10:20:29
clk3690,imp3690,2025-02-08 11:03:45,2025-02-08 11:03:47
clk3691,imp3691,2025-02-08 10:48:33,2025-02-08 10:48:35
clk3692,imp3692,2025-02-08 11:43:21,2025-02-08 11:43:23
clk3693,imp3693,2025-02-08 11:26:29,2025-02-08 11:26:31
clk3694,imp3694,2025-02-08 11:51:37,2025-02-08 11:51:39
clk3695,imp3695,2025-02-08 12:58:45,2025-02-08 12:58:47
clk3696,imp3696,2025-02-08 13:16:03,2025-02-08 13:16:05
clk3697,imp3697,2025-02-08 12:22:31,2025-02-08 12:22:33
clk3698,imp3698,2025-02-08 13:28:49,2025-02-08 13:28:51
clk3699,imp3699,2025-02-08 13:10:17,2025-02-08 13:10:19
clk3700,imp3700,2025-02-08 13:04:55,2025-02-08 13:04:57
clk3701,imp3701,2025-02-08 15:21:13,2025-02-08 15:21:15
clk3702,imp3702,2025-02-08 13:37:51,2025-02-08 13:37:53
clk3703,imp3703,2025-02-08 14:15:19,2025-02-08 14:15:21
clk3704,imp3704,2025-02-08 15:06:47,2025-02-08 15:06:49
clk3705,imp3705,2025-02-08 16:12:15,2025-02-08 16:12:17
clk3706,imp3706,2025-02-08 14:49:53,2025-02-08 14:49:55
clk3707,imp3707,2025-02-08 16:16:21,2025-02-08 16:16:23
clk3708,imp3708,2025-02-08 15:13:29,2025-02-08 15:13:31
clk3709,imp3709,2025-02-08 15:36:57,2025-02-08 15:36:59
clk3710,imp3710,2025-02-08 15:47:35,2025-02-08 15:47:37
clk3711,imp3711,2025-02-08 16:25:43,2025-02-08 16:25:45
clk3712,imp3712,2025-02-08 16:28:21,2025-02-08 16:28:23
clk3713,imp3713,2025-02-08 16:54:09,2025-02-08 16:54:11
clk3714,imp3714,2025-02-08 17:22:07,2025-02-08 17:22:09
clk3715,imp3715,2025-02-08 17:31:15,2025-02-08 17:31:17
clk3716,imp3716,2025-02-08 17:00:33,2025-02-08 17:00:35
clk3717,imp3717,2025-02-08 18:26:41,2025-02-08 18:26:43
clk3718,imp3718,2025-02-08 18:58:59,2025-02-08 18:59:01
clk3719,imp3719,2025-02-08 18:16:27,2025-02-08 18:16:29
clk3720,imp3720,2025-02-08 19:37:45,2025-02-08 19:37:47
clk3721,imp3721,2025-02-08 19:30:13,2025-02-08 19:30:15
clk3722,imp3722,2025-02-08 19:36:41,2025-02-08 19:36:43
clk3723,imp3723,2025-02-08 19:57:09,2025-02-08 19:57:11
clk3724,imp3724,2025-02-08 20:31:37,2025-02-08 20:31:39
clk3725,imp3725,2025-02-08 21:20:05,2025-02-08 21:20:07
clk3726,imp3726,2025-02-08 19:50:43,2025-02-08 19:50:45
clk3727,imp3727,2025-02-08 21:00:11,2025-02-08 21:00:13
clk3728,imp3728,2025-02-08 22:23:39,2025-02-08 22:23:41
clk3729,imp3729,2025-02-08 20:31:47,2025-02-08 20:31:49
clk3730,imp3730,2025-02-08 20:33:35,2025-02-08 20:33:37
clk3731,imp3731,2025-02-08 21:02:43,2025-02-08 21:02:45
clk3732,imp3732,2025-02-08 21:22:41,2025-02-08 21:22:43
clk3733,imp3733,2025-02-08 21:30:09,2025-02-08 21:30:11
clk3734,imp3734,2025-02-08 22:17:47,2025-02-08 22:17:49
clk3735,imp3735,2025-02-08 22:19:45,2025-02-08 22:19:47
clk3736,imp3736,2025-02-08 22:05:53,2025-02-08 22:05:55
clk3737,imp3737,2025-02-08 22:34:01,2025-02-08 22:34:03
clk3738,imp3738,2025-02-08 23:44:09,2025-02-08 23:44:11
clk3739,imp3739,2025-02-09 00:03:27,2025-02-09 00:03:29
clk3740,imp3740,2025-02-08 23:10:55,2025-02-08 23:10:57
clk3741,imp3741,2025-02-09 00:19:13,2025-02-09 00:19:15
clk3742,imp3742,2025-02-09 00:01:41,2025-02-09 00:01:43
clk3743,imp3743,2025-02-08 23:58:09,2025-02-08 23:58:11
clk3744,imp3744,2025-02-09 00:08:37,2025-02-09 00:08:39
clk3745,imp3745,2025-02-09 00:33:05,2025-02-09 00:33:07
clk3746,imp3746,2025-02-09 01:11:33,2025-02-09 01:11:35
clk3747,imp3747,2025-02-09 02:04:01,2025-02-09 02:04:03
clk3748,imp3748,2025-02-09 03:10:29,2025-02-09 03:10:31
clk3749,imp3749,2025-02-09 01:48:07,2025-02-09 01:48:09
clk3750,imp3750,2025-02-09 01:41:55,2025-02-09 01:41:57
clk3751,imp3751,2025-02-09 01:50:33,2025-02-09 01:50:35
clk3752,imp3752,2025-02-09 02:13:11,2025-02-09 02:13:13
clk3753,imp3753,2025-02-09 02:42:49,2025-02-09 02:42:51
clk3754,imp3754,2025-02-09 02:49:07,2025-02-09 02:49:09
clk3755,imp3755,2025-02-09 02:57:45,2025-02-09 02:57:47
clk3756,imp3756,2025-02-09 03:28:33,2025-02-09 03:28:35
clk3757,imp3757,2025-02-09 04:00:31,2025-02-09 04:00:33
clk3758,imp3758,2025-02-09 04:12:39,2025-02-09 04:12:41
clk3759,imp3759,2025-02-09 05:06:47,2025-02-09 05:06:49
clk3760,imp3760,2025-02-09 05:13:05,2025-02-09 05:13:07
clk3761,imp3761,2025-02-09 05:47:23,2025-02-09 05:47:25
clk3762,imp3762,2025-02-09 05:05:51,2025-02-09 05:05:53
clk3763,imp3763,2025-02-09 06:29:09,2025-02-09 06:29:11
clk3764,imp3764,2025-02-09 06:22:37,2025-02-09 06:22:39
clk3765,imp3765,2025-02-09 06:30:05,2025-02-09 06:30:07
clk3766,imp3766,2025-02-09 06:51:33,2025-02-09 06:51:35
clk3767,imp3767,2025-02-09 07:27:01,2025-02-09 07:27:03
clk3768,imp3768,2025-02-09 08:16:29,2025-02-09 08:16:31
clk3769,imp3769,2025-02-09 06:47:07,2025-02-09 06:47:09
clk3770,imp3770,2025-02-09 07:57:35,2025-02-09 07:57:37
clk3771,imp3771,2025-02-09 09:22:03,2025-02-09 09:22:05
clk3772,imp3772,2025-02-09 07:14:41,2025-02-09 07:14:43
clk3773,imp3773,2025-02-09 07:29:39,2025-02-09 07:29:41
clk3774,imp3774,2025-02-09 07:49:57,2025-02-09 07:49:59
clk3775,imp3775,2025-02-09 08:26:55,2025-02-09 08:26:57
clk3776,imp3776,2025-02-09 08:48:23,2025-02-09 08:48:25
clk3777,imp3777,2025-02-09 08:50:11,2025-02-09 08:50:13
clk3778,imp3778,2025-02-09 08:56:09,2025-02-09 08:56:11
clk3779,imp3779,2025-02-09 09:58:07,2025-02-09 09:58:09
clk3780,imp3780,2025-02-09 09:16:25,2025-02-09 09:16:27
clk3781,imp3781,2025-02-09 10:29:33,2025-02-09 10:29:35
clk3782,imp3782,2025-02-09 10:50:51,2025-02-09 10:50:53
clk3783,imp3783,2025-02-09 09:59:19,2025-02-09 09:59:21
clk3784,imp3784,2025-02-09 11:09:37,2025-02-09 11:09:39
clk3785,imp3785,2025-02-09 10:53:05,2025-02-09 10:53:07
clk3786,imp3786,2025-02-09 10:50:33,2025-02-09 10:50:35
clk3787,imp3787,2025-02-09 11:02:01,2025-02-09 11:02:03
clk3788,imp3788,2025-02-09 11:27:29,2025-02-09 11:27:31
clk3789,imp3789,2025-02-09 12:06:57,2025-02-09 12:06:59
clk3790,imp3790,2025-02-09 13:00:25,2025-02-09 13:00:27
clk3791,imp3791,2025-02-09 14:07:53,2025-02-09 14:07:55
clk3792,imp3792,2025-02-09 12:45:31,2025-02-09 12:45:33
clk3793,imp3793,2025-02-09 12:21:29,2025-02-09 12:21:31
clk3794,imp3794,2025-02-09 12:32:27,2025-02-09 12:32:29
clk3795,imp3795,2025-02-09 12:52:15,2025-02-09 12:52:17
clk3796,imp3796,2025-02-09 13:40:53,2025-02-09 13:40:55
clk3797,imp3797,2025-02-09 14:02:11,2025-02-09 14:02:13
clk3798,imp3798,2025-02-09 14:23:49,2025-02-09 14:23:51
clk3799,imp3799,2025-02-09 14:03:47,2025-02-09 14:03:49
clk3800,imp3800,2025-02-09 14:38:55,2025-02-09 14:38:57
clk3801,imp3801,2025-02-09 14:54:03,2025-02-09 14:54:05
clk3802,imp3802,2025-02-09 15:51:11,2025-02-09 15:51:13
clk3803,imp3803,2025-02-09 15:59:29,2025-02-09 15:59:31
clk3804,imp3804,2025-02-09 16:35:47,2025-02-09 16:35:49
clk3805,imp3805,2025-02-09 15:55:15,2025-02-09 15:55:17
clk3806,imp3806,2025-02-09 17:20:33,2025-02-09 17:20:35
clk3807,imp3807,2025-02-09 17:15:01,2025-02-09 17:15:03
clk3808,imp3808,2025-02-09 17:23:29,2025-02-09 17:23:31
clk3809,imp3809,2025-02-09 17:45:57,2025-02-09 17:45:59
clk3810,imp3810,2025-02-09 18:22:25,2025-02-09 18:22:27
clk3811,imp3811,2025-02-09 16:46:03,2025-02-09 16:46:05
clk3812,imp3812,2025-02-09 17:43:31,2025-02-09 17:43:33
clk3813,imp3813,2025-02-09 18:54:59,2025-02-09 18:55:01
clk3814,imp3814,2025-02-09 17:32:37,2025-02-09 17:32:39
clk3815,imp3815,2025-02-09 18:03:35,2025-02-09 18:03:37
clk3816,imp3816,2025-02-09 18:29:43,2025-02-09 18:29:45
clk3817,imp3817,2025-02-09 18:39:11,2025-02-09 18:39:13
clk3818,imp3818,2025-02-09 18:47:19,2025-02-09 18:47:21
clk3819,imp3819,2025-02-09 19:15:47,2025-02-09 19:15:49
clk3820,imp3820,2025-02-09 19:22:35,2025-02-09 19:22:37
clk3821,imp3821,2025-02-09 19:32:33,2025-02-09 19:32:35
clk3822,imp3822,2025-02-09 20:38:31,2025-02-09 20:38:33
clk3823,imp3823,2025-02-09 19:58:49,2025-02-09 19:58:51
clk3824,imp3824,2025-02-09 21:14:57,2025-02-09 21:14:59
clk3825,imp3825,2025-02-09 21:38:15,2025-02-09 21:38:17
clk3826,imp3826,2025-02-09 20:47:43,2025-02-09 20:47:45
clk3827,imp3827,2025-02-09 22:00:01,2025-02-09 22:00:03
clk3828,imp3828,2025-02-09 21:44:29,2025-02-09 21:44:31
clk3829,imp3829,2025-02-09 21:42:57,2025-02-09 21:42:59
clk3830,imp3830,2025-02-09 21:55:25,2025-02-09 21:55:27
clk3831,imp3831,2025-02-09 22:21:53,2025-02-09 22:21:55
clk3832,imp3832,2025-02-09 23:02:21,2025-02-09 23:02:23
clk3833,imp3833,2025-02-09 23:56:49,2025-02-09 23:56:51
clk3834,imp3834,2025-02-10 01:05:17,2025-02-10 01:05:19
clk3835,imp3835,2025-02-09 23:42:55,2025-02-09 23:42:57
clk3836,imp3836,2025-02-09 23:08:13,2025-02-09 23:08:15
clk3837,imp3837,2025-02-09 23:17:31,2025-02-09 23:17:33
clk3838,imp3838,2025-02-09 23:32:29,2025-02-09 23:32:31
clk3839,imp3839,2025-02-09 23:57:17,2025-02-09 23:57:19
clk3840,imp3840,2025-02-10 00:26:35,2025-02-10 00:26:37
clk3841,imp3841,2025-02-10 00:54:13,2025-02-10 00:54:15
clk3842,imp3842,2025-02-10 00:38:11,2025-02-10 00:38:13
clk3843,imp3843,2025-02-10 01:18:09,2025-02-10 01:18:11
clk3844,imp3844,2025-02-10 01:36:17,2025-02-10 01:36:19
clk3845,imp3845,2025-02-10 02:36:25,2025-02-10 02:36:27
clk3846,imp3846,2025-02-10 02:46:43,2025-02-10 02:46:45
clk3847,imp3847,2025-02-10 01:46:11,2025-02-10 01:46:13
clk3848,imp3848,2025-02-10 02:45:29,2025-02-10 02:45:31
clk3849,imp3849,2025-02-10 02:19:57,2025-02-10 02:19:59
clk3850,imp3850,2025-02-10 04:07:25,2025-02-10 04:07:27
clk3851,imp3851,2025-02-10 04:16:53,2025-02-10 04:16:55
clk3852,imp3852,2025-02-10 04:40:21,2025-02-10 04:40:23
clk3853,imp3853,2025-02-10 05:17:49,2025-02-10 05:17:51
clk3854,imp3854,2025-02-10 03:41:27,2025-02-10 03:41:29
clk3855,imp3855,2025-02-10 04:39:55,2025-02-10 04:39:57
clk3856,imp3856,2025-02-10 05:52:23,2025-02-10 05:52:25
clk3857,imp3857,2025-02-10 04:30:01,2025-02-10 04:30:03
clk3858,imp3858,2025-02-10 04:32:39,2025-02-10 04:32:41
clk3859,imp3859,2025-02-10 05:00:57,2025-02-10 05:00:59
clk3860,imp3860,2025-02-10 05:30:25,2025-02-10 05:30:27
clk3861,imp3861,2025-02-10 05:54:33,2025-02-10 05:54:35
clk3862,imp3862,2025-02-10 05:43:11,2025-02-10 05:43:13
clk3863,imp3863,2025-02-10 05:54:59,2025-02-10 05:55:01
clk3864,imp3864,2025-02-10 06:08:57,2025-02-10 06:08:59
clk3865,imp3865,2025-02-10 07:18:55,2025-02-10 07:18:57
clk3866,imp3866,2025-02-10 06:41:13,2025-02-10 06:41:15
clk3867,imp3867,2025-02-10 08:00:21,2025-02-10 08:00:23
clk3868,imp3868,2025-02-10 08:25:39,2025-02-10 08:25:41
clk3869,imp3869,2025-02-10 07:36:07,2025-02-10 07:36:09
clk3870,imp3870,2025-02-10 08:50:25,2025-02-10 08:50:27
clk3871,imp3871,2025-02-10 08:35:53,2025-02-10 08:35:55
clk3872,imp3872,2025-02-10 08:35:21,2025-02-10 08:35:23
clk3873,imp3873,2025-02-10 08:48:49,2025-02-10 08:48:51
clk3874,imp3874,2025-02-10 09:16:17,2025-02-10 09:16:19
clk3875,imp3875,2025-02-10 09:57:45,2025-02-10 09:57:47
clk3876,imp3876,2025-02-10 10:53:13,2025-02-10 10:53:15
clk3877,imp3877,2025-02-10 09:23:51,2025-02-10 09:23:53
clk3878,imp3878,2025-02-10 10:40:19,2025-02-10 10:40:21
clk3879,imp3879,2025-02-10 10:02:57,2025-02-10 10:02:59
clk3880,imp3880,2025-02-10 10:06:35,2025-02-10 10:06:37
clk3881,imp3881,2025-02-10 10:51:33,2025-02-10 10:51:35
clk3882,imp3882,2025-02-10 10:57:31,2025-02-10 10:57:33
clk3883,imp3883,2025-02-10 10:50:59,2025-02-10 10:51:01
clk3884,imp3884,2025-02-10 11:24:37,2025-02-10 11:24:39
clk3885,imp3885,2025-02-10 12:17:25,2025-02-10 12:17:27
clk3886,imp3886,2025-02-10 11:56:33,2025-02-10 11:56:35
clk3887,imp3887,2025-02-10 12:17:41,2025-02-10 12:17:43
clk3888,imp3888,2025-02-10 13:20:49,2025-02-10 13:20:51
clk3889,imp3889,2025-02-10 13:33:07,2025-02-10 13:33:09
clk3890,imp3890,2025-02-10 12:33:35,2025-02-10 12:33:37
clk3891,imp3891,2025-02-10 13:34:53,2025-02-10 13:34:55
clk3892,imp3892,2025-02-10 13:10:21,2025-02-10 13:10:23
clk3893,imp3893,2025-02-10 15:00:39,2025-02-10 15:00:41
clk3894,imp3894,2025-02-10 15:11:07,2025-02-10 15:11:09
clk3895,imp3895,2025-02-10 15:35:35,2025-02-10 15:35:37
clk3896,imp3896,2025-02-10 16:14:03,2025-02-10 16:14:05
clk3897,imp3897,2025-02-10 14:37:41,2025-02-10 14:37:43
clk3898,imp3898,2025-02-10 15:37:09,2025-02-10 15:37:11
clk3899,imp3899,2025-02-10 16:50:37,2025-02-10 16:50:39
clk3900,imp3900,2025-02-10 15:05:15,2025-02-10 15:05:17
clk3901,imp3901,2025-02-10 15:32:33,2025-02-10 15:32:35
clk3902,imp3902,2025-02-10 15:34:11,2025-02-10 15:34:13
clk3903,imp3903,2025-02-10 16:23:39,2025-02-10 16:23:41
clk3904,imp3904,2025-02-10 16:15:57,2025-02-10 16:15:59
clk3905,imp3905,2025-02-10 17:05:25,2025-02-10 17:05:27
clk3906,imp3906,2025-02-10 17:29:13,2025-02-10 17:29:15
clk3907,imp3907,2025-02-10 16:45:21,2025-02-10 16:45:23
clk3908,imp3908,2025-02-10 17:59:19,2025-02-10 17:59:21
clk3909,imp3909,2025-02-10 17:23:37,2025-02-10 17:23:39
clk3910,imp3910,2025-02-10 18:45:45,2025-02-10 18:45:47
clk3911,imp3911,2025-02-10 19:13:03,2025-02-10 19:13:05
clk3912,imp3912,2025-02-10 18:24:31,2025-02-10 18:24:33
clk3913,imp3913,2025-02-10 19:40:49,2025-02-10 19:40:51
clk3914,imp3914,2025-02-10 19:27:17,2025-02-10 19:27:19
clk3915,imp3915,2025-02-10 19:27:45,2025-02-10 19:27:47
clk3916,imp3916,2025-02-10 19:42:13,2025-02-10 19:42:15
clk3917,imp3917,2025-02-10 20:10:41,2025-02-10 20:10:43
clk3918,imp3918,2025-02-10 20:53:09,2025-02-10 20:53:11
clk3919,imp3919,2025-02-10 21:49:37,2025-02-10 21:49:39
clk3920,imp3920,2025-02-10 20:20:15,2025-02-10 20:20:17
clk3921,imp3921,2025-02-10 21:37:43,2025-02-10 21:37:45
clk3922,imp3922,2025-02-10 20:41:51,2025-02-10 20:41:53
clk3923,imp3923,2025-02-10 20:59:39,2025-02-10 20:59:41
clk3924,imp3924,2025-02-10 21:36:47,2025-02-10 21:36:49
clk3925,imp3925,2025-02-10 21:59:45,2025-02-10 21:59:47
clk3926,imp3926,2025-02-10 22:07:13,2025-02-10 22:07:15
clk3927,imp3927,2025-02-10 21:55:01,2025-02-10 21:55:03
clk3928,imp3928,2025-02-10 22:52:49,2025-02-10 22:52:51
clk3929,imp3929,2025-02-10 22:34:57,2025-02-10 22:34:59
clk3930,imp3930,2025-02-10 22:59:05,2025-02-10 22:59:07
clk3931,imp3931,2025-02-11 00:05:13,2025-02-11 00:05:15
clk3932,imp3932,2025-02-11 00:19:31,2025-02-11 00:19:33
clk3933,imp3933,2025-02-10 23:20:59,2025-02-10 23:21:01
clk3934,imp3934,2025-02-11 00:24:17,2025-02-11 00:24:19
clk3935,imp3935,2025-02-11 00:00:45,2025-02-11 00:00:47
clk3936,imp3936,2025-02-11 01:53:03,2025-02-11 01:53:05
clk3937,imp3937,2025-02-11 02:04:31,2025-02-11 02:04:33
clk3938,imp3938,2025-02-11 02:29:59,2025-02-11 02:30:01
clk3939,imp3939,2025-02-11 00:46:37,2025-02-11 00:46:39
clk3940,imp3940,2025-02-11 01:33:05,2025-02-11 01:33:07
clk3941,imp3941,2025-02-11 02:33:33,2025-02-11 02:33:35
clk3942,imp3942,2025-02-11 03:48:01,2025-02-11 03:48:03
clk3943,imp3943,2025-02-11 02:00:39,2025-02-11 02:00:41
clk3944,imp3944,2025-02-11 02:11:27,2025-02-11 02:11:29
clk3945,imp3945,2025-02-11 02:45:05,2025-02-11 02:45:07
clk3946,imp3946,2025-02-11 02:37:53,2025-02-11 02:37:55
clk3947,imp3947,2025-02-11 03:27:01,2025-02-11 03:27:03
clk3948,imp3948,2025-02-11 03:34:39,2025-02-11 03:34:41
clk3949,imp3949,2025-02-11 04:03:27,2025-02-11 04:03:29
clk3950,imp3950,2025-02-11 04:31:35,2025-02-11 04:31:37
clk3951,imp3951,2025-02-11 04:39:43,2025-02-11 04:39:45
clk3952,imp3952,2025-02-11 04:06:01,2025-02-11 04:06:03
clk3953,imp3953,2025-02-11 05:31:09,2025-02-11 05:31:11
clk3954,imp3954,2025-02-11 06:00:27,2025-02-11 06:00:29
clk3955,imp3955,2025-02-11 05:12:55,2025-02-11 05:12:57
clk3956,imp3956,2025-02-11 06:31:13,2025-02-11 06:31:15
clk3957,imp3957,2025-02-11 06:18:41,2025-02-11 06:18:43
clk3958,imp3958,2025-02-11 06:20:09,2025-02-11 06:20:11
clk3959,imp3959,2025-02-11 06:35:37,2025-02-11 06:35:39
clk3960,imp3960,2025-02-11 07:05:05,2025-02-11 07:05:07
clk3961,imp3961,2025-02-11 07:48:33,2025-02-11 07:48:35
clk3962,imp3962,2025-02-11 08:46:01,2025-02-11 08:46:03
clk3963,imp3963,2025-02-11 07:16:39,2025-02-11 07:16:41
clk3964,imp3964,2025-02-11 08:35:07,2025-02-11 08:35:09
clk3965,imp3965,2025-02-11 07:26:45,2025-02-11 07:26:47
clk3966,imp3966,2025-02-11 07:56:43,2025-02-11 07:56:45
clk3967,imp3967,2025-02-11 08:24:01,2025-02-11 08:24:03
clk3968,imp3968,2025-02-11 08:18:09,2025-02-11 08:18:11
clk3969,imp3969,2025-02-11 08:32:37,2025-02-11 08:32:39
clk3970,imp3970,2025-02-11 09:25:15,2025-02-11 09:25:17
clk3971,imp3971,2025-02-11 09:28:13,2025-02-11 09:28:15
clk3972,imp3972,2025-02-11 09:13:21,2025-02-11 09:13:23
clk3973,imp3973,2025-02-11 09:40:29,2025-02-11 09:40:31
clk3974,imp3974,2025-02-11 10:49:37,2025-02-11 10:49:39
clk3975,imp3975,2025-02-11 11:05:55,2025-02-11 11:05:57
clk3976,imp3976,2025-02-11 10:08:23,2025-02-11 10:08:25
clk3977,imp3977,2025-02-11 11:13:41,2025-02-11 11:13:43
clk3978,imp3978,2025-02-11 10:51:09,2025-02-11 10:51:11
clk3979,imp3979,2025-02-11 12:45:27,2025-02-11 12:45:29
clk3980,imp3980,2025-02-11 12:57:55,2025-02-11 12:57:57
clk3981,imp3981,2025-02-11 13:24:23,2025-02-11 13:24:25
clk3982,imp3982,2025-02-11 11:41:01,2025-02-11 11:41:03
clk3983,imp3983,2025-02-11 12:28:29,2025-02-11 12:28:31
clk3984,imp3984,2025-02-11 13:29:57,2025-02-11 13:29:59
clk3985,imp3985,2025-02-11 14:45:25,2025-02-11 14:45:27
clk3986,imp3986,2025-02-11 12:43:23,2025-02-11 12:43:25
clk3987,imp3987,2025-02-11 12:53:31,2025-02-11 12:53:33
clk3988,imp3988,2025-02-11 13:23:19,2025-02-11 13:23:21
clk3989,imp3989,2025-02-11 13:34:07,2025-02-11 13:34:09
clk3990,imp3990,2025-02-11 13:49:25,2025-02-11 13:49:27
clk3991,imp3991,2025-02-11 14:03:03,2025-02-11 14:03:05
clk3992,imp3992,2025-02-11 14:36:51,2025-02-11 14:36:53
clk3993,imp3993,2025-02-11 15:09:49,2025-02-11 15:09:51
clk3994,imp3994,2025-02-11 15:20:57,2025-02-11 15:20:59
clk3995,imp3995,2025-02-11 14:49:15,2025-02-11 14:49:17
clk3996,imp3996,2025-02-11 16:17:23,2025-02-11 16:17:25
clk3997,imp3997,2025-02-11 16:48:41,2025-02-11 16:48:43
clk3998,imp3998,2025-02-11 16:02:09,2025-02-11 16:02:11
clk3999,imp3999,2025-02-11 17:22:27,2025-02-11 17:22:29
clk4000,imp4000,2025-02-11 17:10:05,2025-02-11 17:10:07
clk4001,imp4001,2025-02-11 17:12:33,2025-02-11 17:12:35
clk4002,imp4002,2025-02-11 17:29:01,2025-02-11 17:29:03
clk4003,imp4003,2025-02-11 17:59:29,2025-02-11 17:59:31
clk4004,imp4004,2025-02-11 18:43:57,2025-02-11 18:43:59
clk4005,imp4005,2025-02-11 19:42:25,2025-02-11 19:42:27
clk4006,imp4006,2025-02-11 18:13:03,2025-02-11 18:13:05
clk4007,imp4007,2025-02-11 19:32:31,2025-02-11 19:32:33
clk4008,imp4008,2025-02-11 18:17:39,2025-02-11 18:17:41
clk4009,imp4009,2025-02-11 18:24:57,2025-02-11 18:24:59
clk4010,imp4010,2025-02-11 18:33:25,2025-02-11 18:33:27
clk4011,imp4011,2025-02-11 19:23:23,2025-02-11 19:23:25
