payment_id,subscription_id,payment_ts,amount_usd,currency,payment_status,updated_at
pay936,s1,2025-04-13 00:05:00,0.00,USD,failed,2025-04-13 00:05:03
pay937,s10,2025-04-13 12:05:00,11.99,USD,succeeded,2025-04-13 12:05:03
pay938,s11,2025-04-14 00:05:00,13.99,USD,succeeded,2025-04-14 00:05:03
pay939,s2,2025-04-14 12:05:00,15.99,USD,succeeded,2025-04-14 12:05:03
pay940,s3,2025-04-15 00:05:00,7.99,USD,succeeded,2025-04-15 00:05:03
pay941,s4,2025-04-15 12:05:00,-9.99,USD,refund,2025-04-15 12:05:03
pay942,s5,2025-04-16 00:05:00,11.99,USD,succeeded,2025-04-16 00:05:03
pay943,s6,2025-04-16 12:05:00,13.99,USD,succeeded,2025-04-16 12:05:03
pay944,s7,2025-04-17 00:05:00,15.99,USD,succeeded,2025-04-17 00:05:03
pay945,s8,2025-04-17 12:05:00,7.99,USD,succeeded,2025-04-17 12:05:03
pay946,s9,2025-04-18 00:05:00,-11.99,USD,refund,2025-04-18 00:05:03
pay947,s1,2025-04-18 12:05:00,11.99,USD,succeeded,2025-04-18 12:05:03
pay948,s10,2025-04-19 00:05:00,0.00,USD,failed,2025-04-19 00:05:03
pay949,s11,2025-04-19 12:05:00,15.99,USD,succeeded,2025-04-19 12:05:03
pay950,s2,2025-04-20 00:05:00,7.99,USD,succeeded,2025-04-20 00:05:03
pay951,s3,2025-04-20 12:05:00,9.99,USD,succeeded,2025-04-20 12:05:03
pay952,s4,2025-04-21 00:05:00,11.99,USD,succeeded,2025-04-21 00:05:03
pay953,s5,2025-04-21 12:05:00,-9.99,USD,refund,2025-04-21 12:05:03
pay954,s6,2025-04-22 00:05:00,15.99,USD,succeeded,2025-04-22 00:05:03
pay955,s7,2025-04-22 12:05:00,7.99,USD,succeeded,2025-04-22 12:05:03
pay956,s8,2025-04-23 00:05:00,9.99,USD,succeeded,2025-04-23 00:05:03
pay957,s9,2025-04-23 12:05:00,11.99,USD,succeeded,2025-04-23 12:05:03
pay958,s1,2025-04-24 00:05:00,-11.99,USD,refund,2025-04-24 00:05:03
pay959,s10,2025-04-24 12:05:00,15.99,USD,succeeded,2025-04-24 12:05:03
pay960,s11,2025-04-25 00:05:00,0.00,USD,failed,2025-04-25 00:05:03
pay961,s2,2025-04-25 12:05:00,9.99,USD,succeeded,2025-04-25 12:05:03
pay962,s3,2025-04-26 00:05:00,11.99,USD,succeeded,2025-04-26 00:05:03
pay963,s4,2025-04-26 12:05:00,13.99,USD,succeeded,2025-04-26 12:05:03
pay964,s5,2025-04-27 00:05:00,15.99,USD,succeeded,2025-04-27 00:05:03
pay965,s6,2025-04-27 12:05:00,-9.99,USD,refund,2025-04-27 12:05:03
pay966,s7,2025-04-28 00:05:00,9.99,USD,succeeded,2025-04-28 00:05:03
pay967,s8,2025-04-28 12:05:00,11.99,USD,succeeded,2025-04-28 12:05:03
pay968,s9,2025-04-29 00:05:00,13.99,USD,succeeded,2025-04-29 00:05:03
pay969,s1,2025-04-29 12:05:00,15.99,USD,succeeded,2025-04-29 12:05:03
pay970,s10,2025-04-30 00:05:00,-11.99,USD,refund,2025-04-30 00:05:03
pay971,s11,2025-04-30 12:05:00,9.99,USD,succeeded,2025-04-30 12:05:03
pay972,s2,2025-05-01 00:05:00,0.00,USD,failed,2025-05-01 00:05:03
pay973,s3,2025-05-01 12:05:00,13.99,USD,succeeded,2025-05-01 12:05:03
pay974,s4,2025-05-02 00:05:00,15.99,USD,succeeded,2025-05-02 00:05:03
pay975,s5,2025-05-02 12:05:00,7.99,USD,succeeded,2025-05-02 12:05:03
pay976,s6,2025-05-03 00:05:00,9.99,USD,succeeded,2025-05-03 00:05:03
pay977,s7,2025-05-03 12:05:00,-9.99,USD,refund,2025-05-03 12:05:03
pay978,s8,2025-05-04 00:05:00,13.99,USD,succeeded,2025-05-04 00:05:03
pay979,s9,2025-05-04 12:05:00,15.99,USD,succeeded,2025-05-04 12:05:03
pay980,s1,2025-05-05 00:05:00,7.99,USD,succeeded,2025-05-05 00:05:03
pay981,s10,2025-05-05 12:05:00,9.99,USD,succeeded,2025-05-05 12:05:03
pay982,s11,2025-05-06 00:05:00,-11.99,USD,refund,2025-05-06 00:05:03
pay983,s2,2025-05-06 12:05:00,13.99,USD,succeeded,2025-05-06 12:05:03
pay984,s3,2025-05-07 00:05:00,0.00,USD,failed,2025-05-07 00:05:03
pay985,s4,2025-05-07 12:05:00,7.99,USD,succeeded,2025-05-07 12:05:03
pay986,s5,2025-05-08 00:05:00,9.99,USD,succeeded,2025-05-08 00:05:03
pay987,s6,2025-05-08 12:05:00,11.99,USD,succeeded,2025-05-08 12:05:03
pay988,s7,2025-05-09 00:05:00,13.99,USD,succeeded,2025-05-09 00:05:03
pay989,s8,2025-05-09 12:05:00,-9.99,USD,refund,2025-05-09 12:05:03
pay990,s9,2025-05-10 00:05:00,7.99,USD,succeeded,2025-05-10 00:05:03
pay991,s1,2025-05-10 12:05:00,9.99,USD,succeeded,2025-05-10 12:05:03
pay992,s10,2025-05-11 00:05:00,11.99,USD,succeeded,2025-05-11 00:05:03
pay993,s11,2025-05-11 12:05:00,13.99,USD,succeeded,2025-05-11 12:05:03
pay994,s2,2025-05-12 00:05:00,-11.99,USD,refund,2025-05-12 00:05:03
pay995,s3,2025-05-12 12:05:00,7.99,USD,succeeded,2025-05-12 12:05:03
pay996,s4,2025-05-13 00:05:00,0.00,USD,failed,2025-05-13 00:05:03
pay997,s5,2025-05-13 12:05:00,11.99,USD,succeeded,2025-05-13 12:05:03
pay998,s6,2025-05-14 00:05:00,13.99,USD,succeeded,2025-05-14 00:05:03
pay999,s7,2025-05-14 12:05:00,15.99,USD,succeeded,2025-05-14 12:05:03
pay1000,s8,2025-05-15 00:05:00,7.99,USD,succeeded,2025-05-15 00:05:03
pay1001,s9,2025-05-15 12:05:00,-9.99,USD,refund,2025-05-15 12:05:03
pay1002,s1,2025-05-16 00:05:00,11.99,USD,succeeded,2025-05-16 00:05:03
pay1003,s10,2025-05-16 12:05:00,13.99,USD,succeeded,2025-05-16 12:05:03
pay1004,s11,2025-05-17 00:05:00,15.99,USD,succeeded,2025-05-17 00:05:03
pay1005,s2,2025-05-17 12:05:00,7.99,USD,succeeded,2025-05-17 12:05:03
pay1006,s3,2025-05-18 00:05:00,-11.99,USD,refund,2025-05-18 00:05:03
pay1007,s4,2025-05-18 12:05:00,11.99,USD,succeeded,2025-05-18 12:05:03
pay1008,s5,2025-05-19 00:05:00,0.00,USD,failed,2025-05-19 00:05:03
pay1009,s6,2025-05-19 12:05:00,15.99,USD,succeeded,2025-05-19 12:05:03
pay1010,s7,2025-05-20 00:05:00,7.99,USD,succeeded,2025-05-20 00:05:03
pay1011,s8,2025-05-20 12:05:00,9.99,USD,succeeded,2025-05-20 12:05:03
pay1012,s9,2025-05-21 00:05:00,11.99,USD,succeeded,2025-05-21 00:05:03
pay1013,s1,2025-05-21 12:05:00,-9.99,USD,refund,2025-05-21 12:05:03
pay1014,s10,2025-05-22 00:05:00,15.99,USD,succeeded,2025-05-22 00:05:03
pay1015,s11,2025-05-22 12:05:00,7.99,USD,succeeded,2025-05-22 12:05:03
pay1016,s2,2025-05-23 00:05:00,9.99,USD,succeeded,2025-05-23 00:05:03
pay1017,s3,2025-05-23 12:05:00,11.99,USD,succeeded,2025-05-23 12:05:03
pay1018,s4,2025-05-24 00:05:00,-11.99,USD,refund,2025-05-24 00:05:03
pay1019,s5,2025-05-24 12:05:00,15.99,USD,succeeded,2025-05-24 12:05:03
pay1020,s6,2025-05-25 00:05:00,0.00,USD,failed,2025-05-25 00:05:03
pay1021,s7,2025-05-25 12:05:00,9.99,USD,succeeded,2025-05-25 12:05:03
pay1022,s8,2025-05-26 00:05:00,11.99,USD,succeeded,2025-05-26 00:05:03
pay1023,s9,2025-05-26 12:05:00,13.99,USD,succeeded,2025-05-26 12:05:03
pay1024,s1,2025-05-27 00:05:00,15.99,USD,succeeded,2025-05-27 00:05:03
pay1025,s10,2025-05-27 12:05:00,-9.99,USD,refund,2025-05-27 12:05:03
pay1026,s11,2025-05-28 00:05:00,9.99,USD,succeeded,2025-05-28 00:05:03
pay1027,s2,2025-05-28 12:05:00,11.99,USD,succeeded,2025-05-28 12:05:03
pay1028,s3,2025-05-29 00:05:00,13.99,USD,succeeded,2025-05-29 00:05:03
pay1029,s4,2025-05-29 12:05:00,15.99,USD,succeeded,2025-05-29 12:05:03
pay1030,s5,2025-05-30 00:05:00,-11.99,USD,refund,2025-05-30 00:05:03
pay1031,s6,2025-05-30 12:05:00,9.99,USD,succeeded,2025-05-30 12:05:03
pay1032,s7,2025-05-31 00:05:00,0.00,USD,failed,2025-05-31 00:05:03
pay1033,s8,2025-05-31 12:05:00,13.99,USD,succeeded,2025-05-31 12:05:03
pay1034,s9,2025-06-01 00:05:00,15.99,USD,succeeded,2025-06-01 00:05:03
pay1035,s1,2025-06-01 12:05:00,7.99,USD,succeeded,2025-06-01 12:05:03
pay1036,s10,2025-06-02 00:05:00,9.99,USD,succeeded,2025-06-02 00:05:03
pay1037,s11,2025-06-02 12:05:00,-9.99,USD,refund,2025-06-02 12:05:03
pay1038,s2,2025-06-03 00:05:00,13.99,USD,succeeded,2025-06-03 00:05:03
pay1039,s3,2025-06-03 12:05:00,15.99,USD,succeeded,2025-06-03 12:05:03
pay1040,s4,2025-06-04 00:05:00,7.99,USD,succeeded,2025-06-04 00:05:03
pay1041,s5,2025-06-04 12:05:00,9.99,USD,succeeded,2025-06-04 12:05:03
pay1042,s6,2025-06-05 00:05:00,-11.99,USD,refund,2025-06-05 00:05:03
pay1043,s7,2025-06-05 12:05:00,13.99,USD,succeeded,2025-06-05 12:05:03
pay1044,s8,2025-06-06 00:05:00,0.00,USD,failed,2025-06-06 00:05:03
pay1045,s9,2025-06-06 12:05:00,7.99,USD,succeeded,2025-06-06 12:05:03
pay1046,s1,2025-06-07 00:05:00,9.99,USD,succeeded,2025-06-07 00:05:03
pay1047,s10,2025-06-07 12:05:00,11.99,USD,succeeded,2025-06-07 12:05:03
pay1048,s11,2025-06-08 00:05:00,13.99,USD,succeeded,2025-06-08 00:05:03
pay1049,s2,2025-06-08 12:05:00,-9.99,USD,refund,2025-06-08 12:05:03
pay1050,s3,2025-06-09 00:05:00,7.99,USD,succeeded,2025-06-09 00:05:03
pay1051,s4,2025-06-09 12:05:00,9.99,USD,succeeded,2025-06-09 12:05:03
pay1052,s5,2025-06-10 00:05:00,11.99,USD,succeeded,2025-06-10 00:05:03
pay1053,s6,2025-06-10 12:05:00,13.99,USD,succeeded,2025-06-10 12:05:03
pay1054,s7,2025-06-11 00:05:00,-11.99,USD,refund,2025-06-11 00:05:03
pay1055,s8,2025-06-11 12:05:00,7.99,USD,succeeded,2025-06-11 12:05:03
pay1056,s9,2025-06-12 00:05:00,0.00,USD,failed,2025-06-12 00:05:03
pay1057,s1,2025-06-12 12:05:00,11.99,USD,succeeded,2025-06-12 12:05:03
pay1058,s10,2025-06-13 00:05:00,13.99,USD,succeeded,2025-06-13 00:05:03
pay1059,s11,2025-06-13 12:05:00,15.99,USD,succeeded,2025-06-13 12:05:03
pay1060,s2,2025-06-14 00:05:00,7.99,USD,succeeded,2025-06-14 00:05:03
pay1061,s3,2025-06-14 12:05:00,-9.99,USD,refund,2025-06-14 12:05:03
pay1062,s4,2025-06-15 00:05:00,11.99,USD,succeeded,2025-06-15 00:05:03
pay1063,s5,2025-06-15 12:05:00,13.99,USD,succeeded,2025-06-15 12:05:03
pay1064,s6,2025-06-16 00:05:00,15.99,USD,succeeded,2025-06-16 00:05:03
pay1065,s7,2025-06-16 12:05:00,7.99,USD,succeeded,2025-06-16 12:05:03
pay1066,s8,2025-06-17 00:05:00,-11.99,USD,refund,2025-06-17 00:05:03
pay1067,s9,2025-06-17 12:05:00,11.99,USD,succeeded,2025-06-17 12:05:03
pay1068,s1,2025-06-18 00:05:00,0.00,USD,failed,2025-06-18 00:05:03
pay1069,s10,2025-06-18 12:05:00,15.99,USD,succeeded,2025-06-18 12:05:03
pay1070,s11,2025-06-19 00:05:00,7.99,USD,succeeded,2025-06-19 00:05:03
pay1071,s2,2025-06-19 12:05:00,9.99,USD,succeeded,2025-06-19 12:05:03
pay1072,s3,2025-06-20 00:05:00,11.99,USD,succeeded,2025-06-20 00:05:03
pay1073,s4,2025-06-20 12:05:00,-9.99,USD,refund,2025-06-20 12:05:03
pay1074,s5,2025-06-21 00:05:00,15.99,USD,succeeded,2025-06-21 00:05:03
pay1075,s6,2025-06-21 12:05:00,7.99,USD,succeeded,2025-06-21 12:05:03
pay1076,s7,2025-06-22 00:05:00,9.99,USD,succeeded,2025-06-22 00:05:03
pay1077,s8,2025-06-22 12:05:00,11.99,USD,succeeded,2025-06-22 12:05:03
pay1078,s9,2025-06-23 00:05:00,-11.99,USD,refund,2025-06-23 00:05:03
pay1079,s1,2025-06-23 12:05:00,15.99,USD,succeeded,2025-06-23 12:05:03
pay1080,s10,2025-06-24 00:05:00,0.00,USD,failed,2025-06-24 00:05:03
pay1081,s11,2025-06-24 12:05:00,9.99,USD,succeeded,2025-06-24 12:05:03
pay1082,s2,2025-06-25 00:05:00,11.99,USD,succeeded,2025-06-25 00:05:03
pay1083,s3,2025-06-25 12:05:00,13.99,USD,succeeded,2025-06-25 12:05:03
pay1084,s4,2025-06-26 00:05:00,15.99,USD,succeeded,2025-06-26 00:05:03
pay1085,s5,2025-06-26 12:05:00,-9.99,USD,refund,2025-06-26 12:05:03
pay1086,s6,2025-06-27 00:05:00,9.99,USD,succeeded,2025-06-27 00:05:03
pay1087,s7,2025-06-27 12:05:00,11.99,USD,succeeded,2025-06-27 12:05:03
pay1088,s8,2025-06-28 00:05:00,13.99,USD,succeeded,2025-06-28 00:05:03
pay1089,s9,2025-06-28 12:05:00,15.99,USD,succeeded,2025-06-28 12:05:03
pay1090,s1,2025-06-29 00:05:00,-11.99,USD,refund,2025-06-29 00:05:03
pay1091,s10,2025-06-29 12:05:00,9.99,USD,succeeded,2025-06-29 12:05:03
pay1092,s11,2025-06-30 00:05:00,0.00,USD,failed,2025-06-30 00:05:03
pay1093,s2,2025-06-30 12:05:00,13.99,USD,succeeded,2025-06-30 12:05:03
pay1094,s3,2025-07-01 00:05:00,15.99,USD,succeeded,2025-07-01 00:05:03
pay1095,s4,2025-07-01 12:05:00,7.99,USD,succeeded,2025-07-01 12:05:03
pay1096,s5,2025-07-02 00:05:00,9.99,USD,succeeded,2025-07-02 00:05:03
pay1097,s6,2025-07-02 12:05:00,-9.99,USD,refund,2025-07-02 12:05:03
pay1098,s7,2025-07-03 00:05:00,13.99,USD,succeeded,2025-07-03 00:05:03
pay1099,s8,2025-07-03 12:05:00,15.99,USD,succeeded,2025-07-03 12:05:03
pay1100,s9,2025-07-04 00:05:00,7.99,USD,succeeded,2025-07-04 00:05:03
pay1101,s1,2025-07-04 12:05:00,9.99,USD,succeeded,2025-07-04 12:05:03
pay1102,s10,2025-07-05 00:05:00,-11.99,USD,refund,2025-07-05 00:05:03
pay1103,s11,2025-07-05 12:05:00,13.99,USD,succeeded,2025-07-05 12:05:03
pay1104,s2,2025-07-06 00:05:00,0.00,USD,failed,2025-07-06 00:05:03
pay1105,s3,2025-07-06 12:05:00,7.99,USD,succeeded,2025-07-06 12:05:03
pay1106,s4,2025-07-07 00:05:00,9.99,USD,succeeded,2025-07-07 00:05:03
pay1107,s5,2025-07-07 12:05:00,11.99,USD,succeeded,2025-07-07 12:05:03
pay1108,s6,2025-07-08 00:05:00,13.99,USD,succeeded,2025-07-08 00:05:03
pay1109,s7,2025-07-08 12:05:00,-9.99,USD,refund,2025-07-08 12:05:03
pay1110,s8,2025-07-09 00:05:00,7.99,USD,succeeded,2025-07-09 00:05:03
pay1111,s9,2025-07-09 12:05:00,9.99,USD,succeeded,2025-07-09 12:05:03
pay1112,s1,2025-07-10 00:05:00,11.99,USD,succeeded,2025-07-10 00:05:03
pay1113,s10,2025-07-10 12:05:00,13.99,USD,succeeded,2025-07-10 12:05:03
pay1114,s11,2025-07-11 00:05:00,-11.99,USD,refund,2025-07-11 00:05:03
pay1115,s2,2025-07-11 12:05:00,7.99,USD,succeeded,2025-07-11 12:05:03
pay1116,s3,2025-07-12 00:05:00,0.00,USD,failed,2025-07-12 00:05:03
pay1117,s4,2025-07-12 12:05:00,11.99,USD,succeeded,2025-07-12 12:05:03
pay1118,s5,2025-07-13 00:05:00,13.99,USD,succeeded,2025-07-13 00:05:03
pay1119,s6,2025-07-13 12:05:00,15.99,USD,succeeded,2025-07-13 12:05:03
pay1120,s7,2025-07-14 00:05:00,7.99,USD,succeeded,2025-07-14 00:05:03
pay1121,s8,2025-07-14 12:05:00,-9.99,USD,refund,2025-07-14 12:05:03
pay1122,s9,2025-07-15 00:05:00,11.99,USD,succeeded,2025-07-15 00:05:03
pay1123,s1,2025-07-15 12:05:00,13.99,USD,succeeded,2025-07-15 12:05:03
pay1124,s10,2025-07-16 00:05:00,15.99,USD,succeeded,2025-07-16 00:05:03
pay1125,s11,2025-07-16 12:05:00,7.99,USD,succeeded,2025-07-16 12:05:03
pay1126,s2,2025-07-17 00:05:00,-11.99,USD,refund,2025-07-17 00:05:03
pay1127,s3,2025-07-17 12:05:00,11.99,USD,succeeded,2025-07-17 12:05:03
pay1128,s4,2025-07-18 00:05:00,0.00,USD,failed,2025-07-18 00:05:03
pay1129,s5,2025-07-18 12:05:00,15.99,USD,succeeded,2025-07-18 12:05:03
pay1130,s6,2025-07-19 00:05:00,7.99,USD,succeeded,2025-07-19 00:05:03
pay1131,s7,2025-07-19 12:05:00,9.99,USD,succeeded,2025-07-19 12:05:03
pay1132,s8,2025-07-20 00:05:00,11.99,USD,succeeded,2025-07-20 00:05:03
pay1133,s9,2025-07-20 12:05:00,-9.99,USD,refund,2025-07-20 12:05:03
pay1134,s1,2025-07-21 00:05:00,15.99,USD,succeeded,2025-07-21 00:05:03
pay1135,s10,2025-07-21 12:05:00,7.99,USD,succeeded,2025-07-21 12:05:03
pay1136,s11,2025-07-22 00:05:00,9.99,USD,succeeded,2025-07-22 00:05:03
pay1137,s2,2025-07-22 12:05:00,11.99,USD,succeeded,2025-07-22 12:05:03
pay1138,s3,2025-07-23 00:05:00,-11.99,USD,refund,2025-07-23 00:05:03
pay1139,s4,2025-07-23 12:05:00,15.99,USD,succeeded,2025-07-23 12:05:03
pay1140,s5,2025-07-24 00:05:00,0.00,USD,failed,2025-07-24 00:05:03
pay1141,s6,2025-07-24 12:05:00,9.99,USD,succeeded,2025-07-24 12:05:03
pay1142,s7,2025-07-25 00:05:00,11.99,USD,succeeded,2025-07-25 00:05:03
pay1143,s8,2025-07-25 12:05:00,13.99,USD,succeeded,2025-07-25 12:05:03
pay1144,s9,2025-07-26 00:05:00,15.99,USD,succeeded,2025-07-26 00:05:03
pay1145,s1,2025-07-26 12:05:00,-9.99,USD,refund,2025-07-26 12:05:03
pay1146,s10,2025-07-27 00:05:00,9.99,USD,succeeded,2025-07-27 00:05:03
pay1147,s11,2025-07-27 12:05:00,11.99,USD,succeeded,2025-07-27 12:05:03
pay1148,s2,2025-07-28 00:05:00,13.99,USD,succeeded,2025-07-28 00:05:03
pay1149,s3,2025-07-28 12:05:00,15.99,USD,succeeded,2025-07-28 12:05:03
pay1150,s4,2025-07-29 00:05:00,-11.99,USD,refund,2025-07-29 00:05:03
pay1151,s5,2025-07-29 12:05:00,9.99,USD,succeeded,2025-07-29 12:05:03
pay1152,s6,2025-07-30 00:05:00,0.00,USD,failed,2025-07-30 00:05:03
pay1153,s7,2025-07-30 12:05:00,13.99,USD,succeeded,2025-07-30 12:05:03
pay1154,s8,2025-07-31 00:05:00,15.99,USD,succeeded,2025-07-31 00:05:03
pay1155,s9,2025-07-31 12:05:00,7.99,USD,succeeded,2025-07-31 12:05:03
pay1156,s1,2025-08-01 00:05:00,9.99,USD,succeeded,2025-08-01 00:05:03
pay1157,s10,2025-08-01 12:05:00,-9.99,USD,refund,2025-08-01 12:05:03
pay1158,s11,2025-08-02 00:05:00,13.99,USD,succeeded,2025-08-02 00:05:03
pay1159,s2,2025-08-02 12:05:00,15.99,USD,succeeded,2025-08-02 12:05:03
pay1160,s3,2025-08-03 00:05:00,7.99,USD,succeeded,2025-08-03 00:05:03
pay1161,s4,2025-08-03 12:05:00,9.99,USD,succeeded,2025-08-03 12:05:03
pay1162,s5,2025-08-04 00:05:00,-11.99,USD,refund,2025-08-04 00:05:03
pay1163,s6,2025-08-04 12:05:00,13.99,USD,succeeded,2025-08-04 12:05:03
pay1164,s7,2025-08-05 00:05:00,0.00,USD,failed,2025-08-05 00:05:03
pay1165,s8,2025-08-05 12:05:00,7.99,USD,succeeded,2025-08-05 12:05:03
pay1166,s9,2025-08-06 00:05:00,9.99,USD,succeeded,2025-08-06 00:05:03
pay1167,s1,2025-08-06 12:05:00,11.99,USD,succeeded,2025-08-06 12:05:03
pay1168,s10,2025-08-07 00:05:00,13.99,USD,succeeded,2025-08-07 00:05:03
pay1169,s11,2025-08-07 12:05:00,-9.99,USD,refund,2025-08-07 12:05:03
pay1170,s2,2025-08-08 00:05:00,7.99,USD,succeeded,2025-08-08 00:05:03
pay1171,s3,2025-08-08 12:05:00,9.99,USD,succeeded,2025-08-08 12:05:03
pay1172,s4,2025-08-09 00:05:00,11.99,USD,succeeded,2025-08-09 00:05:03
pay1173,s5,2025-08-09 12:05:00,13.99,USD,succeeded,2025-08-09 12:05:03
pay1174,s6,2025-08-10 00:05:00,-11.99,USD,refund,2025-08-10 00:05:03
pay1175,s7,2025-08-10 12:05:00,7.99,USD,succeeded,2025-08-10 12:05:03
pay1176,s8,2025-08-11 00:05:00,0.00,USD,failed,2025-08-11 00:05:03
pay1177,s9,2025-08-11 12:05:00,11.99,USD,succeeded,2025-08-11 12:05:03
pay1178,s1,2025-08-12 00:05:00,13.99,USD,succeeded,2025-08-12 00:05:03
pay1179,s10,2025-08-12 12:05:00,15.99,USD,succeeded,2025-08-12 12:05:03
pay1180,s11,2025-08-13 00:05:00,7.99,USD,succeeded,2025-08-13 00:05:03
pay1181,s2,2025-08-13 12:05:00,-9.99,USD,refund,2025-08-13 12:05:03
pay1182,s3,2025-08-14 00:05:00,11.99,USD,succeeded,2025-08-14 00:05:03
pay1183,s4,2025-08-14 12:05:00,13.99,USD,succeeded,2025-08-14 12:05:03
pay1184,s5,2025-08-15 00:05:00,15.99,USD,succeeded,2025-08-15 00:05:03
pay1185,s6,2025-08-15 12:05:00,7.99,USD,succeeded,2025-08-15 12:05:03
pay1186,s7,2025-08-16 00:05:00,-11.99,USD,refund,2025-08-16 00:05:03
pay1187,s8,2025-08-16 12:05:00,11.99,USD,succeeded,2025-08-16 12:05:03
pay1188,s9,2025-08-17 00:05:00,0.00,USD,failed,2025-08-17 00:05:03
pay1189,s1,2025-08-17 12:05:00,15.99,USD,succeeded,2025-08-17 12:05:03
pay1190,s10,2025-08-18 00:05:00,7.99,USD,succeeded,2025-08-18 00:05:03
pay1191,s11,2025-08-18 12:05:00,9.99,USD,succeeded,2025-08-18 12:05:03
pay1192,s2,2025-08-19 00:05:00,11.99,USD,succeeded,2025-08-19 00:05:03
pay1193,s3,2025-08-19 12:05:00,-9.99,USD,refund,2025-08-19 12:05:03
pay1194,s4,2025-08-20 00:05:00,15.99,USD,succeeded,2025-08-20 00:05:03
pay1195,s5,2025-08-20 12:05:00,7.99,USD,succeeded,2025-08-20 12:05:03
pay1196,s6,2025-08-21 00:05:00,9.99,USD,succeeded,2025-08-21 00:05:03
pay1197,s7,2025-08-21 12:05:00,11.99,USD,succeeded,2025-08-21 12:05:03
pay1198,s8,2025-08-22 00:05:00,-11.99,USD,refund,2025-08-22 00:05:03
pay1199,s9,2025-08-22 12:05:00,15.99,USD,succeeded,2025-08-22 12:05:03
pay1200,s1,2025-08-23 00:05:00,0.00,USD,failed,2025-08-23 00:05:03
pay1201,s10,2025-08-23 12:05:00,9.99,USD,succeeded,2025-08-23 12:05:03
pay1202,s11,2025-08-24 00:05:00,11.99,USD,succeeded,2025-08-24 00:05:03
pay1203,s2,2025-08-24 12:05:00,13.99,USD,succeeded,2025-08-24 12:05:03
pay1204,s3,2025-08-25 00:05:00,15.99,USD,succeeded,2025-08-25 00:05:03
pay1205,s4,2025-08-25 12:05:00,-9.99,USD,refund,2025-08-25 12:05:03
pay1206,s5,2025-08-26 00:05:00,9.99,USD,succeeded,2025-08-26 00:05:03
pay1207,s6,2025-08-26 12:05:00,11.99,USD,succeeded,2025-08-26 12:05:03
pay1208,s7,2025-08-27 00:05:00,13.99,USD,succeeded,2025-08-27 00:05:03
pay1209,s8,2025-08-27 12:05:00,15.99,USD,succeeded,2025-08-27 12:05:03
pay1210,s9,2025-08-28 00:05:00,-11.99,USD,refund,2025-08-28 00:05:03
pay1211,s1,2025-08-28 12:05:00,9.99,USD,succeeded,2025-08-28 12:05:03
pay1212,s10,2025-08-29 00:05:00,0.00,USD,failed,2025-08-29 00:05:03
pay1213,s11,2025-08-29 12:05:00,13.99,USD,succeeded,2025-08-29 12:05:03
pay1214,s2,2025-08-30 00:05:00,15.99,USD,succeeded,2025-08-30 00:05:03
pay1215,s3,2025-08-30 12:05:00,7.99,USD,succeeded,2025-08-30 12:05:03
pay1216,s4,2025-08-31 00:05:00,9.99,USD,succeeded,2025-08-31 00:05:03
pay1217,s5,2025-08-31 12:05:00,-9.99,USD,refund,2025-08-31 12:05:03
pay1218,s6,2025-09-01 00:05:00,13.99,USD,succeeded,2025-09-01 00:05:03
pay1219,s7,2025-09-01 12:05:00,15.99,USD,succeeded,2025-09-01 12:05:03
pay1220,s8,2025-09-02 00:05:00,7.99,USD,succeeded,2025-09-02 00:05:03
pay1221,s9,2025-09-02 12:05:00,9.99,USD,succeeded,2025-09-02 12:05:03
pay1222,s1,2025-09-03 00:05:00,-11.99,USD,refund,2025-09-03 00:05:03
pay1223,s10,2025-09-03 12:05:00,13.99,USD,succeeded,2025-09-03 12:05:03
pay1224,s11,2025-09-04 00:05:00,0.00,USD,failed,2025-09-04 00:05:03
pay1225,s2,2025-09-04 12:05:00,7.99,USD,succeeded,2025-09-04 12:05:03
pay1226,s3,2025-09-05 00:05:00,9.99,USD,succeeded,2025-09-05 00:05:03
pay1227,s4,2025-09-05 12:05:00,11.99,USD,succeeded,2025-09-05 12:05:03
pay1228,s5,2025-09-06 00:05:00,13.99,USD,succeeded,2025-09-06 00:05:03
pay1229,s6,2025-09-06 12:05:00,-9.99,USD,refund,2025-09-06 12:05:03
pay1230,s7,2025-09-07 00:05:00,7.99,USD,succeeded,2025-09-07 00:05:03
pay1231,s8,2025-09-07 12:05:00,9.99,USD,succeeded,2025-09-07 12:05:03
pay1232,s9,2025-09-08 00:05:00,11.99,USD,succeeded,2025-09-08 00:05:03
pay1233,s1,2025-09-08 12:05:00,13.99,USD,succeeded,2025-09-08 12:05:03
pay1234,s10,2025-09-09 00:05:00,-11.99,USD,refund,2025-09-09 00:05:03
pay1235,s11,2025-09-09 12:05:00,7.99,USD,succeeded,2025-09-09 12:05:03
pay1236,s2,2025-09-10 00:05:00,0.00,USD,failed,2025-09-10 00:05:03
pay1237,s3,2025-09-10 12:05:00,11.99,USD,succeeded,2025-09-10 12:05:03
pay1238,s4,2025-09-11 00:05:00,13.99,USD,succeeded,2025-09-11 00:05:03
pay1239,s5,2025-09-11 12:05:00,15.99,USD,succeeded,2025-09-11 12:05:03
pay1240,s6,2025-09-12 00:05:00,7.99,USD,succeeded,2025-09-12 00:05:03
pay1241,s7,2025-09-12 12:05:00,-9.99,USD,refund,2025-09-12 12:05:03
pay1242,s8,2025-09-13 00:05:00,11.99,USD,succeeded,2025-09-13 00:05:03
